@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
17,12,185,404,341,774,1265,90
0,0,0,405,342,775,583,7
16,10,3,406,342,775,237,1
17,10,3,407,342,775,408,1
3,3,0,408,341,770,179,30
0,0,0,408,341,769,317,1
0,0,0,409,342,769,290,1
0,0,0,410,342,769,487,7
18,12,187,412,343,769,0,7
1,0,0,413,343,767,305,1
1,1,4,412,341,760,93,1
4,4,0,413,342,761,225,1
19,12,3,414,344,762,134,1
20,13,3,410,341,754,558,14
7,6,0,411,341,752,289,7
0,0,0,411,341,752,315,7
0,0,0,408,340,752,265,90
1,0,0,409,340,752,437,14
21,13,3,410,340,752,1049,90
22,13,3,411,340,752,233,365
0,0,0,412,340,751,478,1
23,13,3,412,339,751,267,7
0,0,0,402,338,746,50,1
51,57,25,403,338,748,310,7
24,13,3,394,337,755,382,14
0,0,0,395,337,755,389,1
50,57,25,395,338,756,122,1
1,0,0,391,334,752,183,7
5,2,0,392,334,752,238,1
1,1,0,394,336,768,237,1
49,56,25,394,338,768,46,90
2,2,0,395,338,768,214,7
25,13,3,396,339,769,195,1
50,56,25,397,339,769,47,1
0,0,0,395,342,797,434,14
0,0,0,353,296,842,607,90
2,1,0,395,344,803,296,14
3,2,0,396,344,803,258,1
3,1,0,397,345,803,252,30
1,1,0,396,345,809,392,7
50,57,24,397,347,820,255,1
51,57,24,397,347,822,131,1
4,3,0,397,347,825,136,30
0,0,0,398,349,825,466,90
0,0,0,399,349,825,170,30
4,3,0,400,350,826,420,7
40,33,29,401,351,826,289,30
50,58,24,400,351,832,889,14
19,15,272,401,351,833,27,1
20,15,272,402,351,832,97,14
27,15,3,400,351,836,337,7
2,1,0,401,351,836,127,90
0,0,0,400,351,848,249,365
28,15,3,401,351,850,364,365
4,4,0,399,351,855,760,1
5,4,0,400,351,855,461,1
6,4,0,401,351,855,258,30
5,3,0,400,352,859,274,1
11,9,0,401,352,858,110,30
0,0,0,402,351,865,138,1
1,0,0,403,355,866,175,14
2,0,0,404,355,866,179,1
0,0,0,403,356,866,103,1
48,58,24,404,356,868,203,1
49,59,24,404,357,869,203,1
6,4,0,405,356,868,419,7
3,2,0,406,357,868,21,1
7,4,0,406,357,868,81,1
8,5,0,407,360,870,172,7
40,33,39,408,359,870,132,1
1,1,0,409,359,871,147,1
7,6,0,410,361,873,125,1
40,33,41,408,368,881,71,1
7,6,0,408,365,879,598,90
8,6,0,409,365,879,199,1
29,16,3,410,365,879,210,1
48,57,21,410,363,878,53,1
3,2,0,411,363,877,68,1
0,0,0,412,365,880,639,7
30,18,3,413,367,882,235,1
31,18,3,414,367,883,357,1
8,7,0,415,367,884,69,7
0,0,0,416,367,884,243,7
48,57,21,416,370,887,78,90
0,0,0,417,370,890,295,90
0,0,0,418,370,890,277,1
49,57,21,419,371,890,102,1
50,57,21,420,371,890,358,1
51,58,21,421,372,892,104,90
32,20,3,421,372,891,173,90
1,0,0,422,372,892,348,1
33,20,3,422,372,898,239,1
0,0,0,423,372,897,304,1
50,58,22,422,372,903,152,90
3,2,0,423,375,911,277,1
9,7,0,424,375,913,259,1
1,0,0,425,376,913,313,90
5,5,0,425,376,913,215,1
9,7,0,425,376,913,516,7
6,6,0,426,377,913,338,1
4,3,0,427,378,914,65,7
51,58,21,428,378,914,72,1
10,8,0,429,378,914,120,1
11,9,0,430,379,915,141,1
0,0,0,431,379,915,312,1
21,16,341,432,380,915,241,1
40,35,57,433,384,928,101,1
52,59,20,434,384,926,110,90
52,59,20,434,386,927,29,1
53,60,20,435,388,928,134,7
54,60,20,436,391,933,78,1
0,0,0,435,391,934,304,14
5,3,0,436,391,934,175,14
41,37,58,437,392,935,426,180
22,17,353,438,393,935,312,1
6,3,0,439,393,935,244,1
0,0,0,440,395,936,767,7
55,62,20,441,395,936,445,30
7,4,0,442,390,935,136,1
12,11,0,443,390,937,432,1
13,11,0,443,388,937,72,1
1,0,0,444,388,937,163,14
0,0,0,445,388,937,246,7
8,4,0,446,390,938,87,90
9,4,0,447,390,938,113,1
34,22,3,448,390,938,193,1
35,22,3,449,392,944,285,1
9,8,0,449,412,958,161,7
10,7,0,450,410,959,246,7
0,0,0,451,410,959,386,1
11,7,0,451,410,957,159,1
12,8,0,451,411,957,263,1
0,0,0,452,411,957,249,1
1,1,0,453,416,963,177,1
23,19,370,454,416,963,812,7
0,0,0,455,416,963,211,30
14,14,0,456,418,965,1144,1
0,0,0,457,418,967,83,1
24,19,372,458,418,967,85,1
10,9,0,459,419,968,128,1
25,20,372,460,421,970,0,30
56,62,20,459,421,985,137,180
2,2,0,462,421,985,398,1
0,0,0,463,421,985,270,1
13,10,0,464,421,985,196,90
0,0,0,465,421,990,262,1
4,3,0,460,421,985,237,1
0,0,0,466,423,990,266,90
26,20,389,467,423,990,15,90
27,20,389,468,423,990,156,14
41,38,60,469,424,991,159,14
0,0,0,470,424,995,191,1
28,20,396,471,426,999,25,1
42,38,61,472,426,1005,58,1
43,38,61,473,426,1007,772,1
1,1,0,474,426,1012,404,90
0,0,0,475,426,1012,58,1
11,11,0,476,426,1013,250,1
0,0,0,477,430,1017,320,1
29,20,406,478,432,1023,0,1
1,1,0,479,432,1023,35,14
15,15,0,480,432,1024,301,90
39,18,1,48,24,541,57,180
57,62,21,481,432,1025,376,90
4,5,0,482,432,1025,316,1
0,0,0,483,432,1025,207,14
0,0,0,484,436,1031,218,1
0,0,0,485,441,1032,84,1
58,64,21,486,444,1037,534,90
0,0,0,487,444,1037,132,1
0,0,0,488,444,1037,314,14
0,0,0,490,444,1038,683,1
15,10,0,491,445,1039,201,7
2,2,4,480,432,1024,390,1
8,8,0,492,449,1045,238,7
16,15,0,493,449,1045,591,7
17,15,0,494,449,1046,70,90
18,15,0,496,450,1048,204,1
44,40,69,499,451,1052,96,1
0,0,0,500,452,1052,807,1
0,0,0,502,452,1053,134,7
3,3,4,503,452,1053,121,1
0,0,0,495,450,1047,78,1
0,0,2,504,455,1055,261,1
45,41,69,505,456,1055,116,1
59,64,21,506,456,1055,71,1
5,4,0,506,458,1055,933,1
0,0,0,507,459,1059,290,14
0,0,0,508,459,1065,319,90
2,2,0,509,460,1068,254,14
30,24,428,510,460,1068,194,1
0,0,0,511,461,1071,160,90
1,0,0,511,461,1072,155,90
0,0,2,511,461,1074,292,14
31,25,429,512,461,1076,179,1
0,0,0,515,462,1081,107,1
32,26,429,517,463,1081,107,1
33,27,429,518,464,1081,105,1
34,28,429,519,465,1081,88,1
35,28,429,520,465,1081,114,1
36,30,429,521,467,1081,177,1
0,0,0,522,468,1074,473,1
0,0,0,524,469,1074,640,1
2,0,0,525,469,1074,102,30
0,0,0,526,469,1074,218,14
1,1,0,528,470,1074,310,1
60,65,21,529,470,1074,477,30
0,0,0,530,470,1075,206,1
1,1,3,536,473,1087,284,180
37,32,431,537,474,1087,551,180
0,0,0,538,475,1088,944,1
2,1,0,539,475,1089,518,1
20,16,0,534,472,1086,783,1
0,0,0,535,472,1086,351,90
21,16,1,540,475,1092,370,7
38,32,431,541,475,1094,5,1
44,42,76,542,476,1098,104,1
0,0,0,542,478,1103,900,30
1,0,0,543,478,1103,272,1
0,0,0,545,479,1103,75,1
45,43,78,546,481,1104,135,14
11,8,0,547,481,1105,216,7
1,1,2,547,483,1108,309,14
