@relation wet-boew
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
5,5,0,254,160,1953,207,1
2,0,0,255,161,1954,374,1
14,8,0,256,161,1954,777,180
3,4,0,256,154,1998,210,1
4,4,0,257,154,1998,265,1
5,4,0,258,154,1998,359,90
12,6,8,249,163,1893,120,7
5,3,0,259,156,2008,374,365
1,0,0,260,156,2008,122,90
6,3,0,263,156,2022,317,1
1,1,0,261,156,2040,348,30
14,8,8,264,157,2046,3441,1
6,6,0,265,158,2050,400,1
10,5,285,267,158,2067,157,1
6,8,198,256,160,1916,254,180
1,0,0,268,160,2083,301,1
9,5,302,266,158,2109,937,30
0,0,0,267,155,2131,48,1
1,0,0,269,156,2131,598,180
0,0,0,270,156,2131,281,7
15,7,18,270,154,2152,203,30
16,7,18,271,154,2152,282,180
1,0,0,272,154,2154,212,1
0,0,0,273,155,2156,297,90
0,0,0,274,155,2156,403,30
31,17,313,267,157,2119,358,7
9,4,0,277,156,2165,268,365
2,0,0,278,156,2165,296,14
7,6,0,278,155,2167,551,30
0,0,0,280,155,2172,130,1
33,17,311,281,156,2175,532,1000
4,1,14,280,156,2175,470,14
2,0,0,278,153,2169,1102,1
1,0,0,279,153,2169,448,1
10,1,0,279,154,2187,69,30
9,4,323,280,154,2185,346,7
5,1,0,280,153,2187,212,30
5,1,14,281,152,2186,296,14
10,4,324,282,152,2188,361,90
1,0,0,267,159,2089,443,180
29,18,235,243,176,1856,148,180
3,3,0,284,153,2192,330,365
3,0,0,278,220,1862,516,90
20,7,23,280,151,2202,600,1000
33,17,307,281,151,2199,244,365
11,4,323,282,151,2199,670,180
0,0,0,283,151,2199,842,1000
4,3,0,285,151,2217,517,30
2,1,0,286,151,2217,248,14
1,0,0,287,151,2219,1805,180
4,0,0,289,151,2221,303,90
34,17,309,288,148,2262,193,1
4,3,0,289,148,2262,418,1
0,0,0,291,148,2264,672,7
8,6,0,292,150,2278,427,1
1,0,0,293,151,2285,300,7
1,1,0,294,151,2285,144,1
5,0,0,295,151,2290,285,1
34,17,311,290,151,2230,273,7
1,1,24,295,154,2316,375,7
9,7,0,296,155,2323,184,7
0,0,0,252,163,1900,521,30
1,0,0,243,186,1878,544,90
8,3,0,260,205,1842,520,90
8,8,287,297,158,2344,175,1
0,0,0,298,158,2343,174,1
35,18,312,299,159,2350,189,7
22,7,26,300,160,2356,40,7
9,3,0,261,205,1842,358,90
23,7,26,297,161,2396,233,1
24,7,26,298,161,2396,416,90
25,7,26,299,161,2396,98,1
0,0,0,297,158,2344,291,30
4,4,0,300,165,2425,261,1
1,1,0,301,166,2427,105,365
11,6,424,301,168,2460,296,1
15,7,0,302,169,2483,427,7
3,1,0,303,169,2485,650,1
5,5,0,304,169,2485,68,1
1,1,0,305,170,2485,473,90
9,9,365,306,170,2485,233,1
2,1,0,306,172,2485,373,1
2,1,0,307,173,2487,494,30
26,10,26,308,173,2487,360,1000
34,19,307,309,177,2503,174,7
35,19,307,310,177,2503,161,1
27,11,26,309,178,2512,263,30
2,1,0,310,180,2522,337,1
28,11,30,311,181,2532,288,365
0,0,0,313,182,2536,110,1
0,0,0,314,185,2538,268,1
3,3,0,314,187,2575,768,1
3,1,0,315,187,2575,294,365
5,5,0,315,187,2575,102,30
0,0,0,316,188,2576,607,1
2,1,0,317,187,2575,176,90
4,5,0,318,187,2576,207,1
36,19,310,312,182,2532,406,1
1,0,0,319,188,2582,296,1
1,0,0,321,188,2585,716,1
37,20,309,322,191,2589,113,1
12,1,0,322,192,2593,138,90
1,1,0,323,192,2592,0,7
0,0,0,324,192,2591,541,1
0,0,0,324,195,2589,1172,7
4,4,0,325,196,2588,370,7
7,1,0,326,196,2602,987,180
13,6,8,252,164,1897,472,90
13,8,488,327,206,2614,0,1000
15,8,484,329,206,2609,516,1000
16,7,472,330,193,2596,422,7
9,7,0,330,191,2600,282,1
3,2,0,331,191,2637,338,1
17,7,489,332,195,2650,607,1
2,1,0,332,197,2666,194,1
3,1,0,333,197,2666,77,1
18,8,489,334,198,2667,360,7
0,0,0,335,198,2674,271,1
1,0,0,336,196,2672,99,365
0,0,0,336,200,2672,196,1000
1,1,0,335,199,2668,423,14
19,8,503,336,198,2687,62,30
0,0,0,337,197,2689,7220,90
0,0,0,338,197,2689,229,14
5,5,0,328,194,2697,150,30
4,3,0,329,194,2697,623,14
7,5,0,329,194,2697,417,90
0,0,0,330,194,2697,377,90
12,8,0,251,163,1900,605,90
6,1,6,330,193,2727,215,14
1,1,0,328,193,2727,249,7
5,5,0,329,193,2727,1014,7
0,0,0,323,193,2728,805,1
2,2,0,323,194,2756,670,1000
0,0,0,324,194,2758,436,1
0,0,0,325,194,2759,578,90
4,1,0,326,195,2759,114,1
