@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,90}

@data
4,1,3,310,245,879,408,0
4,3,0,311,250,889,307,90
0,0,0,312,250,889,651,0
37,30,46,313,254,897,340,0
38,30,46,314,254,897,126,0
0,0,0,315,258,907,1001,0
2,1,0,316,259,910,168,0
149,134,50,317,259,913,0,0
0,0,0,318,260,910,435,0
0,0,0,319,260,910,369,0
1,1,0,320,260,910,151,0
5,3,3,321,260,910,630,90
6,3,3,322,260,910,253,0
5,3,0,320,266,908,719,0
0,0,0,321,266,907,78,0
0,0,0,322,266,906,445,0
7,4,3,320,265,897,551,0
0,0,0,320,265,882,208,0
94,64,1,114,80,746,0,0
115,81,3,137,99,799,0,0
27,11,1,33,17,471,128,90
1,1,0,321,282,890,938,0
0,0,0,322,282,892,521,0
1,0,0,323,282,892,982,0
2,0,0,324,282,892,350,0
39,34,44,325,283,892,0,0
3,2,0,326,284,884,377,0
143,140,50,327,284,884,36,0
8,4,3,328,286,884,951,0
3,1,0,329,286,884,261,0
0,0,3,330,286,888,249,0
0,0,0,331,287,888,655,0
0,0,0,332,287,887,285,0
40,35,44,333,288,888,324,0
41,35,44,334,288,888,351,0
2,1,0,334,290,892,401,0
142,135,51,335,284,893,0,0
143,135,51,336,284,893,1,0
19,9,1,25,15,406,97,90
2,2,0,332,286,904,475,0
140,137,51,333,286,898,269,0
0,0,0,333,287,892,198,0
5,3,0,332,288,886,304,0
139,138,52,335,290,890,178,0
0,0,0,336,290,890,607,0
0,0,0,337,296,894,436,0
140,139,53,338,296,894,223,0
0,0,0,338,296,894,272,0
139,139,53,338,296,894,209,0
0,0,0,339,297,893,172,0
1,1,0,339,298,894,124,0
139,140,53,340,299,894,0,0
140,140,53,341,299,891,0,0
141,141,53,342,300,892,76,0
0,0,0,344,301,883,265,0
142,142,53,344,302,880,21,0
0,0,0,345,302,879,133,0
40,35,44,346,302,873,283,0
1,0,1,347,302,873,675,0
4,2,0,348,302,877,580,0
143,142,53,349,302,871,98,90
144,142,53,350,302,865,110,0
1,0,0,350,295,852,112,0
2,1,1,350,297,852,387,0
5,2,0,353,297,852,302,0
3,0,0,357,298,840,115,0
0,0,0,355,298,840,98,0
2,2,2,354,292,835,80,0
9,6,3,355,292,836,75,0
10,6,3,356,293,836,161,0
11,6,3,357,293,835,518,0
138,131,53,358,293,838,256,0
0,0,0,360,298,844,88,0
0,0,0,361,298,844,536,0
0,0,0,362,300,848,391,0
0,0,0,363,300,846,302,0
138,129,53,362,297,840,80,0
1,1,0,363,298,844,533,0
0,0,0,364,298,844,191,0
1,1,0,365,298,844,218,0
39,32,45,366,298,844,2576,0
3,2,2,367,299,845,63,90
4,1,0,368,300,845,83,0
5,2,0,369,301,845,94,0
0,0,0,370,301,845,195,0
0,0,0,371,301,845,545,0
0,0,0,372,301,845,252,0
0,0,0,373,301,845,126,0
0,0,0,374,301,845,445,0
1,1,4,375,302,844,591,0
6,4,0,375,302,842,132,0
6,2,0,376,301,841,88,0
4,2,2,377,301,841,28,0
0,0,0,377,300,842,340,0
1,0,0,378,300,842,219,0
87,63,1,107,78,738,27,0
37,34,45,376,304,839,318,0
38,34,45,377,304,839,193,0
5,2,2,377,304,838,235,0
39,33,45,371,304,847,61,0
0,0,0,372,304,848,373,0
0,0,0,372,305,854,112,90
0,0,0,373,305,855,67,0
7,4,0,374,305,864,97,0
2,1,25,375,306,867,235,0
53,30,1,65,41,650,117,0
126,125,53,374,307,874,175,0
3,1,31,375,306,871,110,0
4,1,31,376,306,871,469,0
5,1,31,377,306,871,315,0
0,0,0,377,307,872,287,0
1,1,0,377,307,874,864,0
0,0,0,378,307,873,506,0
6,4,3,375,307,873,208,0
0,0,0,376,307,875,398,0
2,1,0,377,307,875,384,0
1,0,0,378,307,874,437,0
2,1,0,375,306,872,108,0
7,5,0,376,307,872,337,0
8,6,0,377,308,872,290,0
9,6,0,378,308,872,221,0
0,0,0,379,308,872,329,0
38,33,42,380,309,872,222,0
0,0,0,373,303,853,222,0
111,108,53,371,301,845,286,0
0,0,0,372,301,845,1107,0
0,0,0,373,302,846,1408,0
0,0,0,374,303,844,201,0
0,0,0,374,304,841,186,0
1,0,0,375,304,838,255,0
8,4,0,373,299,828,64,0
0,0,0,371,305,850,34,0
1,1,0,372,305,850,386,0
0,0,0,373,305,850,180,0
7,2,52,374,306,851,181,0
3,2,1,375,308,851,332,0
36,31,42,376,311,857,461,0
8,3,58,377,311,858,916,0
2,1,0,370,316,882,441,0
0,0,0,371,316,882,230,0
13,8,3,376,315,869,476,0
0,0,0,356,298,840,609,0
1,1,0,372,316,888,394,0
88,96,57,367,313,888,680,0
12,8,3,367,313,887,276,0
38,32,41,364,309,880,0,0
39,32,41,365,309,880,80,0
40,32,41,365,309,880,70,0
41,32,41,366,309,880,404,0
0,0,0,367,309,880,201,0
0,0,0,368,309,878,316,0
7,5,3,378,314,875,299,0
10,10,0,378,313,874,202,0
0,0,0,369,309,879,556,0
0,0,0,370,310,879,484,0
83,91,55,372,310,878,272,90
90,63,1,110,78,742,144,90
42,32,41,373,312,877,213,0
44,32,41,375,312,877,639,0
0,0,0,376,314,877,328,0
9,4,103,377,315,874,0,0
0,0,0,376,315,872,764,0
1,0,0,375,313,868,251,0
5,4,0,376,313,868,348,0
2,2,0,377,313,868,412,0
2,0,0,378,313,868,27,0
10,4,107,377,311,858,277,0
1,1,0,378,311,858,868,0
37,33,41,371,316,884,0,0
3,2,0,376,309,856,167,0
0,0,0,376,308,853,677,0
6,4,0,377,308,853,640,0
1,0,0,378,308,853,108,0
2,0,0,379,308,853,249,0
13,6,117,379,312,844,0,0
0,0,0,377,300,841,740,0
2,1,0,377,303,840,578,0
3,2,0,378,303,840,425,0
4,2,0,379,303,840,435,0
43,36,35,380,305,841,151,0
44,36,35,381,305,841,279,90
119,86,3,141,105,816,138,90
11,4,116,380,312,847,45,0
12,5,116,379,310,842,664,0
45,37,33,379,313,843,165,0
46,38,33,380,315,842,555,0
0,0,0,380,316,841,640,0
0,0,0,381,314,839,330,0
46,38,33,380,312,835,75,0
1,0,0,381,311,827,148,0
14,6,123,382,311,827,164,0
47,38,31,383,311,826,116,0
1,0,0,384,311,828,340,0
15,6,126,384,311,826,62,0
5,4,0,385,311,824,372,0
47,38,28,386,311,823,89,0
1,1,0,387,311,820,260,0
2,1,0,388,311,819,275,0
66,70,50,389,310,816,366,0
0,0,0,387,308,808,7,0
0,0,0,388,308,808,350,0
1,1,0,389,308,808,202,0
2,0,0,390,308,808,392,0
3,0,0,391,308,808,401,0
0,0,4,392,308,808,345,0
3,3,0,393,308,808,70,0
45,34,23,388,305,803,0,0
1,1,0,389,307,811,277,0
4,3,0,390,308,819,246,0
0,0,0,391,309,819,368,0
1,0,0,392,309,821,192,0
6,4,0,393,314,822,862,0
6,3,2,394,314,828,123,0
0,0,0,395,318,834,113,0
1,0,0,396,318,834,373,0
0,0,0,391,313,824,235,0
0,0,0,392,313,824,105,0
6,5,0,389,317,791,143,0
1,0,0,390,317,787,463,0
3,2,0,391,318,785,230,0
15,7,153,389,319,799,384,0
44,37,18,390,319,800,0,0
0,0,0,385,316,800,185,0
0,0,0,384,325,804,289,0
0,0,0,383,327,809,609,0
7,4,2,384,330,809,67,0
0,0,0,384,325,805,79,0
54,62,32,385,325,807,83,0
4,4,0,379,323,804,181,0
0,0,0,379,324,812,531,0
9,7,0,380,324,818,281,0
3,1,0,381,324,819,436,0
8,5,2,382,324,819,0,0
53,60,32,383,324,813,18,0
54,60,32,384,324,812,96,0
3,2,0,385,324,807,335,0
0,0,0,386,324,807,428,0
40,18,1,49,24,541,12,90
2,2,0,387,324,807,426,0
0,0,0,388,324,801,164,0
0,0,0,390,323,800,552,0
10,7,0,391,323,797,269,0
5,5,0,392,323,796,433,0
6,5,0,392,323,796,269,0
0,0,0,392,324,793,621,0
0,0,0,392,325,791,32,0
0,0,0,393,325,789,298,0
0,0,0,394,325,788,63,0
14,9,3,393,325,788,272,0
0,0,0,394,325,788,175,0
5,5,0,395,325,788,178,0
1,1,0,393,333,784,367,0
4,1,0,393,332,780,294,0
0,0,0,393,330,779,210,0
5,1,0,394,329,781,272,0
0,0,0,395,329,778,147,0
0,0,0,396,329,778,279,0
0,0,0,397,329,777,629,0
68,43,1,83,55,674,41,90
1,1,0,398,330,765,490,0
52,59,27,399,329,764,195,0
0,0,0,398,330,764,589,90
43,36,13,399,330,764,98,0
0,0,0,400,339,778,47,0
1,1,0,401,340,778,229,0
1,3,0,402,340,777,239,0
15,10,3,402,340,777,617,0
16,12,185,403,341,774,301,0
17,12,185,404,341,774,1265,0
0,0,0,405,342,775,583,0
16,10,3,406,342,775,237,0
17,10,3,407,342,775,408,0
3,3,0,408,341,770,179,0
0,0,0,408,341,769,317,0
0,0,0,409,342,769,290,0
0,0,0,410,342,769,487,0
18,12,187,412,343,769,0,0
1,0,0,413,343,767,305,0
1,1,4,412,341,760,93,0
4,4,0,413,342,761,225,0
19,12,3,414,344,762,134,0
20,13,3,410,341,754,558,0
7,6,0,411,341,752,289,0
0,0,0,411,341,752,315,0
0,0,0,408,340,752,265,0
1,0,0,409,340,752,437,0
21,13,3,410,340,752,1049,0
22,13,3,411,340,752,233,90
0,0,0,412,340,751,478,0
23,13,3,412,339,751,267,0
0,0,0,402,338,746,50,0
51,57,25,403,338,748,310,0
24,13,3,394,337,755,382,0
0,0,0,395,337,755,389,0
50,57,25,395,338,756,122,0
1,0,0,391,334,752,183,0
5,2,0,392,334,752,238,0
1,1,0,394,336,768,237,0
49,56,25,394,338,768,46,0
2,2,0,395,338,768,214,0
25,13,3,396,339,769,195,0
50,56,25,397,339,769,47,0
0,0,0,395,342,797,434,0
0,0,0,353,296,842,607,0
2,1,0,395,344,803,296,0
3,2,0,396,344,803,258,0
3,1,0,397,345,803,252,0
1,1,0,396,345,809,392,0
50,57,24,397,347,820,255,0
51,57,24,397,347,822,131,0
4,3,0,397,347,825,136,0
0,0,0,398,349,825,466,0
0,0,0,399,349,825,170,0
4,3,0,400,350,826,420,0
40,33,29,401,351,826,289,0
50,58,24,400,351,832,889,0
19,15,272,401,351,833,27,0
20,15,272,402,351,832,97,0
27,15,3,400,351,836,337,0
2,1,0,401,351,836,127,0
0,0,0,400,351,848,249,90
28,15,3,401,351,850,364,90
4,4,0,399,351,855,760,0
5,4,0,400,351,855,461,0
6,4,0,401,351,855,258,0
5,3,0,400,352,859,274,0
11,9,0,401,352,858,110,0
0,0,0,402,351,865,138,0
1,0,0,403,355,866,175,0
2,0,0,404,355,866,179,0
0,0,0,403,356,866,103,0
48,58,24,404,356,868,203,0
49,59,24,404,357,869,203,0
6,4,0,405,356,868,419,0
3,2,0,406,357,868,21,0
7,4,0,406,357,868,81,0
8,5,0,407,360,870,172,0
40,33,39,408,359,870,132,0
1,1,0,409,359,871,147,0
7,6,0,410,361,873,125,0
40,33,41,408,368,881,71,0
7,6,0,408,365,879,598,0
8,6,0,409,365,879,199,0
29,16,3,410,365,879,210,0
48,57,21,410,363,878,53,0
3,2,0,411,363,877,68,0
0,0,0,412,365,880,639,0
30,18,3,413,367,882,235,0
31,18,3,414,367,883,357,0
8,7,0,415,367,884,69,0
0,0,0,416,367,884,243,0
48,57,21,416,370,887,78,0
0,0,0,417,370,890,295,0
0,0,0,418,370,890,277,0
49,57,21,419,371,890,102,0
50,57,21,420,371,890,358,0
51,58,21,421,372,892,104,0
32,20,3,421,372,891,173,0
1,0,0,422,372,892,348,0
33,20,3,422,372,898,239,0
0,0,0,423,372,897,304,0
50,58,22,422,372,903,152,0
3,2,0,423,375,911,277,0
9,7,0,424,375,913,259,0
1,0,0,425,376,913,313,0
5,5,0,425,376,913,215,0
9,7,0,425,376,913,516,0
