@relation steam-for-linux
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,7}

@data
1,0,0,1387,428,30,1787,0
2,0,0,1388,428,30,24,0
27,1,0,1389,428,30,225,7
28,1,0,1390,428,30,131,0
1,0,0,1391,428,30,181,0
1,0,0,1396,428,30,239,0
0,0,0,1397,428,30,54,0
1,1,0,1399,428,30,106,0
0,0,0,1401,429,30,191,0
6,1,0,635,128,20,206,7
8,4,0,1402,432,30,63,0
0,0,0,1403,437,30,554,0
0,0,0,1404,437,30,506,0
0,0,0,1405,437,30,5357,0
0,0,0,1406,438,30,1574,0
1,0,0,1408,438,30,238,0
2,0,0,1409,438,30,236,0
0,0,0,1410,438,30,157,0
0,0,0,1411,439,30,5001,0
1,0,0,1412,439,30,487,0
0,0,0,1414,439,30,888,0
9,6,0,1415,439,30,16337,7
0,0,0,1416,439,30,120,0
0,0,0,1417,439,30,241,0
10,6,0,1421,443,30,28739,0
0,0,0,1422,443,30,1617,0
0,0,0,1425,443,30,1061,0
0,0,0,1426,443,30,365,0
0,0,0,1428,444,30,1510,7
0,0,0,1429,444,30,1633,0
0,0,0,1431,444,30,707,0
1,1,0,1432,444,30,709,0
1,0,0,1433,447,30,570,7
1,1,0,1434,451,30,184,0
2,1,0,1435,451,30,78,0
3,1,0,1436,451,30,63,0
6,1,0,1439,465,30,84,0
7,1,0,1440,465,30,49,0
8,1,0,1441,465,30,47,0
6,5,0,1442,468,30,207,0
12,4,0,1443,470,30,69,0
9,5,0,1444,472,30,76,0
0,0,0,1445,473,30,711,0
0,0,0,1446,476,30,2178,0
2,2,0,1447,478,30,248,0
3,2,0,1448,478,30,189,0
4,1,0,1449,478,30,227,0
10,8,0,1453,486,30,52,0
1,1,0,1454,486,30,104,0
0,0,0,1455,486,30,715,0
0,0,0,1456,486,30,321,0
11,5,0,1457,487,30,258,0
3,2,0,1460,492,30,1382,0
0,0,0,1461,492,30,466,0
30,4,0,1462,492,30,171,0
1,0,0,1463,492,30,186,0
0,0,0,1465,492,30,779,0
0,0,0,1469,492,30,2051,0
0,0,0,1472,492,30,2417,0
16,8,0,1473,494,30,296,0
0,0,0,1474,494,30,1416,0
0,0,0,1475,496,30,143,0
1,1,0,1476,498,30,338,0
13,5,0,1477,498,30,268,0
40,11,1,1479,500,30,145,7
3,2,0,1480,500,30,593,0
0,0,0,1482,500,30,948,0
17,8,0,1483,500,30,285,0
1,0,0,1484,501,30,227,7
0,0,0,1485,501,30,55,0
0,0,0,1486,501,30,1275,0
18,8,0,1488,501,30,503,0
0,0,0,1489,502,30,128,0
0,0,0,1490,502,30,286,0
19,9,0,1493,508,30,203,0
3,2,0,1495,509,30,1219,0
7,4,0,1496,509,30,1579,0
8,4,0,1499,509,30,1251,0
0,0,0,85,0,5,262,7
0,0,0,375,34,14,60,7
4,2,0,1500,512,30,3087,0
9,4,0,1501,513,30,1555,0
5,2,0,1502,516,30,351,0
1,0,0,1503,516,30,242,0
1,0,0,1504,516,30,419,0
5,0,0,1507,521,30,270,0
0,0,0,1508,521,30,275,7
20,12,0,1509,521,30,881,0
0,0,0,1510,522,30,135,0
9,5,0,1511,522,30,93,0
32,5,0,1516,522,30,282,0
1,0,0,1517,524,30,425,0
1,1,0,1518,525,30,54253,0
21,12,0,1519,525,30,369,0
41,12,1,1521,525,30,350,0
22,12,0,1522,525,30,122,0
10,6,0,1525,526,30,1330,0
0,0,0,1526,527,30,36,0
1,0,0,1527,528,30,297,0
1,1,0,1528,528,30,87,0
0,0,0,1529,529,30,280,0
15,5,0,1532,529,30,210,0
1,0,0,1533,531,30,1312,7
0,0,0,1534,531,30,116,0
0,0,0,1536,532,30,2909,0
2,1,0,1537,532,30,551,0
33,7,0,1540,540,30,229,0
0,0,0,1543,540,30,494,0
19,7,0,1544,541,30,1042,0
20,5,0,1545,542,30,115,7
0,0,0,1546,544,30,1156,0
1,1,0,1548,549,30,1156,0
1,1,0,1549,549,30,410,0
21,7,0,1550,549,30,75,0
3,2,0,1552,552,30,375,0
0,0,0,1554,552,30,151,7
1,0,0,1555,552,30,428,0
