@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
5,4,0,298,158,2309,245,14
4,4,7,421,237,2554,54,0
0,0,0,419,236,2506,157,0
6,5,0,296,158,2296,113,14
17,7,0,418,240,2510,80,0
1,1,5,419,240,2510,446,0
1,1,0,420,242,2503,108,14
2,1,0,421,242,2503,54,14
26,24,26,418,242,2479,315,0
2,1,0,418,241,2460,3294,0
15,13,665,418,241,2457,500,0
1,1,0,418,242,2453,133,0
0,0,0,418,242,2456,342,0
0,0,0,419,242,2448,276,0
0,0,0,419,244,2440,250,0
0,0,0,419,245,2439,156,0
16,13,663,420,245,2438,332,14
0,0,0,420,245,2440,336,0
1,1,0,420,247,2446,156,14
2,1,0,421,247,2446,391,14
3,1,0,422,247,2446,188,14
26,23,27,423,247,2447,203,14
17,14,676,421,247,2448,76,14
0,0,0,422,247,2447,140,14
18,8,0,422,247,2456,87,0
0,0,0,422,246,2461,250,14
9,7,0,423,246,2461,749,0
0,0,0,424,246,2462,562,0
0,0,0,425,248,2468,253,14
0,1,0,426,248,2465,761,0
3,2,0,424,247,2468,766,0
18,14,682,424,248,2467,573,0
0,0,0,425,248,2466,239,14
5,3,0,427,250,2456,214,0
1,1,0,432,249,2426,579,0
23,21,27,431,250,2449,53866,0
0,0,0,432,246,2430,380,14
1,0,0,433,246,2430,201,0
0,0,0,434,246,2431,324,14
0,0,0,430,250,2449,592,0
2,1,0,435,245,2434,374,0
2,1,0,434,251,2434,58,14
19,14,276,435,252,2437,54,0
20,14,655,436,253,2445,424,14
24,22,27,436,255,2449,118,14
5,5,7,437,255,2451,239,0
0,0,0,437,255,2451,300,14
1,0,4,438,255,2453,441,14
3,0,0,201,97,2292,14435,14
16,13,0,439,256,2450,2,0
1,0,0,440,257,2451,346,0
10,7,0,441,257,2451,193,0
