@relation framework
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
0,0,0,421,350,849,230,0
3,2,4,421,349,849,512,0
1,1,0,422,349,849,370,0
0,0,0,423,349,849,596,0
1,1,0,424,349,849,1014,0
2,1,0,425,349,849,450,0
2,2,0,426,350,854,574,14
5,5,0,427,350,855,181,0
6,5,0,425,347,864,174,14
7,5,0,426,347,865,33,0
2,0,0,427,348,858,228,14
3,3,0,429,348,859,264,0
3,2,3,430,348,859,120,0
0,0,0,428,347,862,565,0
2,2,0,428,348,858,1429,0
1,1,0,426,348,867,596,0
3,3,1,427,348,867,200,0
2,1,0,428,348,867,4201,0
0,0,0,429,349,866,399,0
4,3,1,429,348,866,149,0
2,2,0,430,348,868,395,0
0,0,0,430,348,868,599,0
1,1,0,431,348,868,274,0
1,0,0,432,348,868,420,0
0,0,0,433,349,868,103,0
0,0,0,434,349,868,642,0
5,3,1,435,349,868,515,0
0,0,0,435,350,868,452,0
0,0,0,434,351,862,733,0
0,0,0,435,351,862,208,14
0,0,0,436,351,862,242,0
0,0,1,437,351,862,474,0
0,0,0,438,352,862,78,0
1,1,0,439,352,862,606,0
0,0,3,440,352,862,480,0
0,0,0,441,352,862,243,0
0,0,0,442,353,862,568,0
0,0,0,443,354,863,151,0
1,0,0,444,354,863,336,0
2,1,0,445,354,863,78,0
0,0,0,446,356,863,112,0
0,0,0,447,357,863,216,0
0,0,0,448,358,865,198,0
2,2,1,449,356,865,118,0
0,0,0,450,356,865,600,0
1,1,0,450,358,867,127,0
0,0,0,450,359,865,293,0
0,0,0,450,359,864,38,0
3,2,3,451,359,861,234,0
0,0,0,453,359,861,218,0
11,10,4,454,359,860,728,0
2,2,0,455,359,859,341,0
1,1,0,456,366,862,476,0
1,0,0,459,366,865,65,0
1,1,0,460,366,866,308,0
5,4,6,458,366,862,139,0
0,0,0,459,370,880,275,0
1,1,0,459,370,880,431,0
2,1,0,460,370,880,431,0
0,0,0,461,371,880,765,0
0,0,0,462,371,881,2937,0
0,0,0,463,371,881,284,0
2,1,0,461,374,870,325,0
1,1,0,461,376,878,575,0
1,1,0,462,376,880,393,0
0,0,2,462,376,885,406,0
1,0,6,461,381,889,180,14
0,0,0,461,381,889,382,0
0,0,0,461,379,891,426,0
4,3,1,462,379,891,475,0
11,11,4,463,380,891,279,0
1,0,0,463,380,891,965,0
2,2,0,464,384,893,77,0
1,1,1,465,384,894,142,0
0,0,0,466,384,894,472,0
1,1,0,467,384,894,681,0
1,1,1,468,386,896,162,0
4,4,0,469,387,897,508,14
0,0,0,470,388,898,1096,0
0,0,0,471,392,899,104,0
1,1,0,472,393,899,894,0
0,0,0,473,394,899,207,0
1,1,0,473,391,890,1059,0
6,6,0,474,390,890,452,0
6,5,0,475,388,888,318,0
0,0,0,475,388,887,526,14
0,0,0,476,388,887,238,0
7,7,0,477,389,883,155,0
0,0,0,478,392,885,201,0
2,1,0,480,393,879,297,14
0,0,0,481,395,884,2318,0
0,0,0,482,395,885,498,0
1,1,0,483,396,886,482,0
0,0,0,484,397,886,1333,14
7,5,0,482,402,896,484,0
2,2,0,483,402,896,101,0
2,2,0,484,402,896,287,0
0,0,0,485,404,897,961,0
0,0,0,486,404,897,327,0
0,0,0,486,404,897,276,14
0,0,0,487,407,901,63,0
0,0,0,487,406,900,679,0
12,9,0,487,406,900,548,14
0,0,0,487,406,904,71,0
1,1,3,486,407,904,220,0
1,1,0,482,406,909,433,0
8,9,10,483,406,909,339,0
0,0,0,484,406,909,401,0
0,0,0,485,407,909,252,0
0,0,0,481,404,893,581,0
2,2,0,482,404,893,290,0
1,1,0,480,406,895,333,0
5,3,4,465,317,724,340,14
0,0,0,478,405,893,419,0
8,6,0,478,405,895,15,0
9,6,0,479,405,895,45,0
0,0,0,479,404,896,591,0
0,0,0,480,404,897,741,0
1,2,0,480,405,901,471,0
7,6,0,480,405,901,401,0
8,7,0,481,408,908,313,0
2,1,1,482,409,909,390,0
0,0,0,482,410,911,701,14
2,1,1,483,410,912,438,0
0,0,0,484,410,912,1218,0
3,2,1,484,411,914,1384,0
0,0,0,427,348,863,506,0
8,8,1,480,415,909,334,0
0,0,0,479,414,909,423,0
1,1,0,479,414,909,255,0
5,4,1,479,407,904,433,0
3,2,0,474,401,902,165,0
1,1,0,476,401,903,462,0
1,0,2,477,401,903,130,0
2,1,2,478,402,903,336,0
9,9,10,478,403,903,197,0
0,0,0,480,404,905,265,0
9,8,0,481,404,905,382,0
0,0,0,474,394,907,416,0
0,0,0,473,394,907,649,0
1,1,0,467,394,907,292,0
4,4,2,468,394,907,276,0
0,0,0,473,399,914,207,0
0,0,0,468,394,910,164,0
3,3,0,470,395,908,985,0
0,0,0,469,395,908,424,0
0,0,2,469,397,914,105,0
0,1,0,468,398,913,425,0
0,0,0,466,395,911,116,0
1,1,0,473,399,914,1459,14
0,0,0,467,402,921,397,0
9,8,1,468,403,923,244,0
0,1,0,469,403,923,124,0
0,0,0,468,404,924,430,0
0,0,0,468,404,924,239,0
0,0,0,469,404,924,256,0
0,0,0,470,404,924,251,0
0,0,0,471,408,926,236,0
9,8,0,471,410,927,241,0
0,0,0,472,411,927,649,0
10,9,1,473,412,926,217,0
0,0,0,474,411,926,123,0
4,4,6,475,412,926,700,0
2,1,0,476,412,926,752,0
0,0,0,476,406,924,19,0
2,2,0,477,406,923,203,0
2,0,0,467,395,908,357,0
0,0,0,477,412,942,124,0
3,1,0,478,413,942,362,0
1,1,0,478,413,939,534,0
0,0,0,479,415,940,279,0
0,0,0,481,417,936,1065,0
1,1,1,482,417,935,216,0
4,4,3,483,417,934,666,0
0,0,0,484,417,935,422,0
0,0,0,485,417,935,306,0
0,0,0,486,417,935,438,0
0,0,0,486,415,930,482,0
0,0,0,486,415,929,340,0
0,0,0,486,415,929,75,0
10,10,0,487,415,929,122,0
2,2,0,489,424,928,436,0
0,0,0,490,425,928,460,0
11,11,0,491,425,928,542,14
0,0,0,492,425,928,317,0
0,0,0,491,427,930,575,0
0,0,0,487,423,920,426,0
0,0,0,487,422,920,220,0
2,2,0,488,422,920,654,0
0,0,0,489,422,920,157,14
2,0,8,488,422,920,327,0
0,0,0,489,423,920,375,0
0,0,0,491,423,919,284,0
0,0,0,490,423,919,235,0
0,0,0,492,427,919,108,14
0,0,0,483,410,885,546,0
2,2,1,483,410,887,151,0
