@relation appium
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,1}

@data
0,0,0,245,225,559,1134,1
0,0,0,240,226,555,370,0
0,0,0,241,227,556,156,1
1,1,0,242,227,556,279,0
33,39,91,243,227,557,296,0
1,0,0,244,228,559,1382,1
0,0,0,245,228,561,835,1
2,0,0,246,228,561,1616,0
0,0,0,247,226,563,642,1
0,0,0,248,226,563,3121,1
2,1,10,248,226,563,123,1
0,0,0,244,228,564,1835,1
30,39,83,234,222,556,198,1
0,0,0,235,220,558,1474,1
0,0,0,236,220,558,977,1
5,3,1,237,220,556,635,0
0,0,0,230,218,557,4152,0
4,4,3,231,218,563,1522,1
5,4,3,232,218,563,2637,1
3,3,1,233,219,563,3998,0
4,3,1,234,219,563,3998,1
1,0,0,235,219,563,103,1
0,0,0,236,219,563,783,0
0,0,0,236,220,563,5669,1
0,0,0,235,221,559,4410,1
0,0,0,236,221,560,871,1
0,0,0,237,221,558,2072,0
0,0,0,237,221,559,2271,1
2,4,0,238,221,559,338,1
30,37,83,239,221,555,228,1
10,12,310,240,222,550,146,1
0,0,0,241,222,550,358,0
4,5,3,242,223,553,1055,1
6,4,2,243,223,556,264,1
1,0,0,244,224,555,2074,1
2,0,0,244,224,553,10872,0
13,13,39,245,225,551,115,1
7,4,5,246,225,551,712,1
1,1,0,242,219,540,141,1
0,0,0,243,219,540,748,1
28,36,81,242,220,546,1034,0
0,0,0,243,221,551,1048,1
11,12,297,243,221,548,201,1
0,0,0,244,221,551,966,0
0,0,0,244,222,556,1354,1
1,1,0,245,222,556,649,1
0,0,0,247,222,556,380,1
0,0,0,248,222,556,1688,1
1,1,0,249,223,555,906,1
1,2,0,250,223,554,473,1
0,0,0,251,223,556,1512,0
0,0,0,252,223,556,435,0
0,1,0,253,223,555,57,0
0,0,0,252,223,553,2790,0
1,0,0,253,223,553,1103,1
29,38,81,254,224,548,210,1
30,38,82,255,223,550,210,1
12,12,294,252,223,543,59,1
13,12,294,253,225,542,207,1
0,0,0,252,225,537,639,1
30,37,77,248,224,530,203,1
0,0,0,246,201,519,370,1
1,1,0,245,199,518,1505,0
2,1,0,246,199,518,1349,0
31,35,77,247,203,525,266,0
0,0,0,248,202,520,909,1
31,35,77,247,204,532,303,1
6,4,3,243,200,518,3316,1
0,0,0,243,199,520,2568,1
0,0,0,244,199,521,472,1
0,0,0,244,198,523,552,0
1,0,0,247,206,534,414,1
29,35,74,240,200,512,235,1
0,0,0,239,198,508,3143,1
2,1,0,238,197,505,145,0
3,2,0,239,199,509,677,1
0,0,0,240,199,508,4035,1
3,3,0,241,202,513,465,0
4,3,0,242,202,513,415,0
5,3,0,243,202,513,175,1
1,1,0,246,205,515,141,0
4,2,0,247,205,515,176,0
5,2,0,248,206,515,526,0
1,0,0,249,206,517,77,1
0,0,0,250,206,517,185,1
1,1,0,252,206,514,1858,0
2,1,0,253,206,515,1268,0
1,1,0,254,210,515,15124,0
1,0,0,249,204,513,82,0
0,0,0,250,204,513,2399,1
0,0,0,251,204,512,12,0
