@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
0,0,0,521,323,2469,578,1
5,2,0,522,323,2469,154,7
20,22,15,523,324,2462,30,1
12,3,0,523,325,2469,97,1000
11,9,0,524,324,2469,945,1
2,1,0,525,326,2462,57,1
0,0,0,526,329,2459,307,1
0,0,0,527,330,2460,314,365
0,0,0,529,330,2460,700,180
21,23,14,529,330,2460,115,1
0,0,0,533,329,2459,0,1
24,13,0,531,330,2459,727,365
25,13,0,534,327,2458,111,1
0,0,0,535,324,2455,106,180
26,13,0,535,323,2455,108,365
2,0,0,536,328,2460,63,90
0,0,0,537,328,2453,343,180
13,3,0,538,328,2449,277,1
14,3,0,539,329,2445,284,30
0,0,0,538,331,2446,130,1
15,4,0,539,331,2446,34,90
1,1,0,540,331,2447,180,90
0,0,0,542,331,2447,18,180
2,1,0,543,331,2445,40,90
1,1,0,544,331,2445,0,90
0,0,0,542,331,2442,109,90
3,0,0,543,329,2442,188,1
4,0,0,544,329,2441,117,1
12,8,0,545,333,2433,132,7
0,0,0,542,334,2428,175,365
0,0,0,543,333,2428,377,30
1,0,0,544,333,2428,619,365
0,0,0,545,333,2428,216,1
5,2,0,543,333,2430,55,1
0,0,0,544,334,2430,256,1
4,4,0,545,334,2430,56,180
1,0,0,545,334,2430,246,1
0,0,0,545,338,2429,525,1
1,0,0,546,338,2429,188,1
1,0,0,547,339,2421,16118,1
1,1,0,426,250,2461,4899,90
6,3,0,548,340,2419,23,180
19,14,230,549,340,2419,2307,30
0,0,0,550,341,2422,176,14
2,2,4,549,341,2426,385,1
3,1,0,549,342,2429,146,365
3,3,5,550,342,2428,273,180
13,6,1,551,342,2425,1341,1
4,1,0,552,343,2431,222,1
0,0,4,551,346,2432,2174,7
0,0,1,550,346,2431,289,90
19,16,0,552,347,2447,196,1
20,16,0,553,347,2447,315,1
21,16,0,554,347,2447,412,180
0,0,0,555,348,2449,1520,180
20,14,244,556,349,2448,101,14
2,0,0,557,349,2448,226,365
21,14,244,558,348,2454,82,1
0,0,0,559,348,2454,322,1000
3,2,0,560,348,2454,222,1
0,0,0,561,350,2460,108,180
7,3,0,563,350,2459,69,1
4,3,0,565,349,2458,278,1
14,10,0,566,349,2457,1325,1
3,4,0,567,348,2457,756,180
4,3,0,568,349,2460,134,1
0,0,0,569,350,2462,211,365
23,23,11,570,350,2462,394,7
0,0,0,572,350,2463,1005,365
8,6,0,571,350,2463,7709,1
3,0,0,305,160,2318,204,365
2,1,0,573,351,2449,0,365
3,0,0,574,351,2448,130,180
24,23,11,575,351,2448,109,1
17,12,632,575,350,2445,1400,14
27,15,0,576,352,2445,323,365
0,0,0,577,352,2446,281,1
0,0,0,578,353,2448,125,365
0,0,0,579,353,2450,189,14
0,0,0,580,349,2453,338,7
1,1,0,582,350,2448,496,1
0,0,0,583,350,2446,199,180
5,2,0,583,351,2452,1505,30
